Product Link,Rating,Review Title,Review Comment,Product Name,Cleaned_Review,Sentiment
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Simply awesome,"Camera quality A1, Smoothly working like Makkhan. Video Quality is supper both Day & night",Apple Iphone Xs Space Grey 64 Gb,camera quality a1 smoothly working like makkhan video quality supper day night,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Excellent,On wifi net 2 days backup nice phone,Apple Iphone Xs Space Grey 64 Gb,wifi net 2 days backup nice phone,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Great product,best got it for 48500/- thanks Flipkart,Apple Iphone Xs Space Grey 64 Gb,best got 48500 thanks flipkart,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Mind-blowing purchase,Beat phone in best range,Apple Iphone Xs Space Grey 64 Gb,beat phone best range,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Great product,"I ordered this phone during flipkart sale and this phone is absolutely amazing
now people ask why should we buy iPhone xs when iPhone 11 is available in similar price, following is the reason ,
iPhone xs has OLED display which makes huge difference in images! (Iphone 11 has LCD display which is not good at all)
Image resolution is better in iPhone XS!
The most important thing is the premium feel that we get in iPhone XS due to its stainless steel body and not like aluminium used in iPhone 11!",Apple Iphone Xs Space Grey 64 Gb,ordered phone flipkart sale phone absolutely amazing people ask buy iphone xs iphone 11 available similar price following reason iphone xs oled display makes huge difference images iphone 11 lcd display good image resolution better iphone xs important thing premium feel get iphone xs due stainless steel body like aluminium used iphone 11,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Wonderful,Satisfied,Apple Iphone Xs Space Grey 64 Gb,satisfied,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Best in the market!,"Premium phone...
Camera Is Awesome like a DSLR
Better than iPhone 11",Apple Iphone Xs Space Grey 64 Gb,premium phone camera awesome like dslr better iphone 11,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Wonderful,Very handy and sleek style. Awesome display quality with best operating system,Apple Iphone Xs Space Grey 64 Gb,handy sleek style awesome display quality best operating system,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Perfect product!,One Of the Best iPhone,Apple Iphone Xs Space Grey 64 Gb,one best iphone,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Brilliant,Good,Apple Iphone Xs Space Grey 64 Gb,good,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Wonderful,"It’s really awesome
Camera is like DSLR
1/2 day battery life its really good
Face unlock very fast
☺️☺️😎
Thanks to Flipkart 😎😎for providing me this iPhone",Apple Iphone Xs Space Grey 64 Gb,really awesome camera like dslr 12 day battery life really good face unlock fast thanks flipkart providing iphone,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Wonderful,Awesome working processor,Apple Iphone Xs Space Grey 64 Gb,awesome working processor,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Brilliant,"Best Buy in Republic Day sale
Worth every penny 😎",Apple Iphone Xs Space Grey 64 Gb,best buy republic day sale worth every penny,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Terrific,"Got this for the price of a XR. OVERALL ITS A FLAGSHIP BUILD QUALITY. IF YOU ARE NOT TOO MUCH OBCESSED WITH THE IPHONE 11 CAMERA AND POCKETIBLITY AND SUPER BUILD IS YOUR THING GO FOR THIS. CAMERA IS REALLY GOOD BUT YOU WILL MISS THE WIDE ANGLE LENS.
My personal choice was a phone which would easily fit into my hand and my pocket. 11 pro was out of my budget. I had to compare between iphone 11 and iphone xs. Xs was bit cheaper and smaller did fit into my budget. This had 3d touch and amole...
READ MORE",Apple Iphone Xs Space Grey 64 Gb,got price xr overall flagship build quality much obcessed iphone 11 camera pocketiblity super build thing go camera really good miss wide angle lens personal choice phone would easily fit hand pocket 11 pro budget compare iphone 11 iphone xs xs bit cheaper smaller fit budget 3d touch amole read,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Great product,Excellent mobile upgrade iPhone 6s to xs good performance thank you flipkart!,Apple Iphone Xs Space Grey 64 Gb,excellent mobile upgrade iphone 6s xs good performance thank flipkart,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Mind-blowing purchase,"This is my first iPhone. Till now I used some android phone. Comparatively I feel Android phone is better as per battery, user friendly, apps and lot more. I didn’t find any extra features or other useful thing in iPhone.
Look wise also. Specially I feel battery drain is too fast in iPhone which is very important to focus.",Apple Iphone Xs Space Grey 64 Gb,first iphone till used android phone comparatively feel android phone better per battery user friendly apps lot didnt find extra features useful thing iphone look wise also specially feel battery drain fast iphone important focus,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Terrific purchase,"This is my dream mobile.
*original product
*mass looking
*mass display
*Decent battery backup
*powerful processor delivery very smooth performance(I’ll never seen in any other mobile)
*No heating issues while charging and working time
*good sound quality
*compact design
*No one can beat the apple benchmark,hardware and performance
*camera take very very high quality pictures in normal lighting condition.but need to improve low light images.poor quality at low light",Apple Iphone Xs Space Grey 64 Gb,dream mobile original product mass looking mass display decent battery backup powerful processor delivery smooth performanceill never seen mobile heating issues charging working time good sound quality compact design one beat apple benchmarkhardware performance camera take high quality pictures normal lighting conditionbut need improve low light imagespoor quality low light,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Perfect product!,Best phone in the segment. Worthy in price 50k.,Apple Iphone Xs Space Grey 64 Gb,best phone segment worthy price 50k,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Best in the market!,"Value of the money .... excellent recommendations by flipkart .....thank you flipkart for your quick service , yoiur recommendations and also thank you for your easy and convenient services .",Apple Iphone Xs Space Grey 64 Gb,value money excellent recommendations flipkart thank flipkart quick service yoiur recommendations also thank easy convenient services,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Fabulous!,Excellent as always❤️❤️❤️❤️❤️❤️,Apple Iphone Xs Space Grey 64 Gb,excellent always,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Mind-blowing purchase,"Best phone in the world
And best in performance
Thanks Flipcart this phone❤️❤️❤️",Apple Iphone Xs Space Grey 64 Gb,best phone world best performance thanks flipcart phone,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Classy product,Excellent mobile with premium quality. I chose this over iPhone 11 because of the screen and premium looks as I Got it for 53k in a sale. iPhones usually lasts long compared to android. So buy it without any doubt.,Apple Iphone Xs Space Grey 64 Gb,excellent mobile premium quality chose iphone 11 screen premium looks got 53k sale iphones usually lasts long compared android buy without doubt,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Mind-blowing purchase,Waited for the price drop after iPhone 11 launch. But the Xs is unavailable and mostly sold out. Glad that I could grab the device.,Apple Iphone Xs Space Grey 64 Gb,waited price drop iphone 11 launch xs unavailable mostly sold glad could grab device,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Terrific,"Excellent
Awesome
Terrific",Apple Iphone Xs Space Grey 64 Gb,excellent awesome terrific,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Terrific purchase,"It is super phone but little heating while charging and while using long time also heat a bit and night mode camera little disturb the eyes clarity, otherwise no phones beats this iphone xs and Very thanks to Flipkart to given this phone with best Offers & Discounts and also saying thanks for seller of SuperComNet to given genuine apple iphone xs as well.",Apple Iphone Xs Space Grey 64 Gb,super phone little heating charging using long time also heat bit night mode camera little disturb eyes clarity otherwise phones beats iphone xs thanks flipkart given phone best offers discounts also saying thanks seller supercomnet given genuine apple iphone xs well,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Classy product,Awesome phone :) :) It's my first apple product. Simply superb. Camera is amazing and overall very good product. Thanks to flipkart for a quick delivery :),Apple Iphone Xs Space Grey 64 Gb,awesome phone first apple product simply superb camera amazing overall good product thanks flipkart quick delivery,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,4,Good choice,Flipkart’s delivery was really bad...i got the delivery late and their customer support is not that good..on the other hand phone is very good if you already have fast charger with you otherwise it will take more than 3 hrs to fully charge other than that phone is great and do get yourself airpods as well,Apple Iphone Xs Space Grey 64 Gb,flipkarts delivery really badi got delivery late customer support goodon hand phone good already fast charger otherwise take 3 hrs fully charge phone great get airpods well,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Awesome,Super phone nice camera and super fast phone made by apple . Best is eSIM,Apple Iphone Xs Space Grey 64 Gb,super phone nice camera super fast phone made apple best esim,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Awesome,"Well performance,good looking,loved it",Apple Iphone Xs Space Grey 64 Gb,well performancegood lookingloved,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Perfect product!,"Got in 50k..
Best iphone at really good price..
Camera is far better than my previous samsung note 9..
Don't follow youtubers review this phone will never disappoint you...",Apple Iphone Xs Space Grey 64 Gb,got 50k best iphone really good price camera far better previous samsung note 9 dont follow youtubers review phone never disappoint,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,4,Worth the money,"Pros
1. That premium feeling of iPhone XS is awesome
2.camera is very good in day light and in artificial blue lights like office and stores light.
3.Touch screen very smooth like feather
4.Decent battery , with normal days usage after 100%. Charge in the morning 25% remains by the time i charge again. I use 24/7 internet on, lots of whats app and facebook , browsing. Note : i turned off face id.
5.Display is very nice, better than iPhone11 .

Cons.
1. In low light - camera is worst. Cann...
READ MORE",Apple Iphone Xs Space Grey 64 Gb,pros 1 premium feeling iphone xs awesome 2camera good day light artificial blue lights like office stores light 3touch screen smooth like feather 4decent battery normal days usage 100 charge morning 25 remains time charge use 247 internet lots whats app facebook browsing note turned face id 5display nice better iphone11 cons 1 low light camera worst cann read,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Wonderful,"I’ve been using iPhone since 2016, got the 6s model and it made me fall in love with it. Recently, due to high prices and less features, I tried migrating to Android and got the S10e but started hating as soon as I realised that I’m being fond of iOS ecosystem now.
Finally Got this iPhone XS in a great price which seems to be an amazing deal for an Apple Premium Device, absolutely loving the screen, camera, performance as of now. Only concern is Battery life that could’ve been better, else t...
READ MORE",Apple Iphone Xs Space Grey 64 Gb,ive using iphone since 2016 got 6s model made fall love recently due high prices less features tried migrating android got s10e started hating soon realised im fond ios ecosystem finally got iphone xs great price seems amazing deal apple premium device absolutely loving screen camera performance concern battery life couldve better else read,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Highly recommended,So nice,Apple Iphone Xs Space Grey 64 Gb,nice,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Terrific,Awesome phone 😍❤️ 🔥🔥,Apple Iphone Xs Space Grey 64 Gb,awesome phone,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Fabulous!,Superb Gadget ✌🏻,Apple Iphone Xs Space Grey 64 Gb,superb gadget,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Classy product,Phone is good but it’s quite expensive.,Apple Iphone Xs Space Grey 64 Gb,phone good quite expensive,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Brilliant,"This is the best deal I have got so far on Flipkart! Thanks for the timely delivery and this iPhone, it works wonder , before it I owned an iPhone XR that’s an awesome device too but this is light weight and is better in many ways apart from battery , but it sustains the whole day ! Overall it’s a beast! I bought it for 54999/- without any other deals
Thanks to the delivery team for the timely delivery n Flipkart for this irresistible deal ! Enclosed are pics clicked by this Xs Gold variant",Apple Iphone Xs Space Grey 64 Gb,best deal got far flipkart thanks timely delivery iphone works wonder owned iphone xr thats awesome device light weight better many ways apart battery sustains whole day overall beast bought 54999 without deals thanks delivery team timely delivery n flipkart irresistible deal enclosed pics clicked xs gold variant,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,4,Nice product,"Graet phone. Camera, touch , performance wise there is no comparison with other phone. But battery backup is so less and apple still using that old 5 Watt charger which takes lot of time to charge.",Apple Iphone Xs Space Grey 64 Gb,graet phone camera touch performance wise comparison phone battery backup less apple still using old 5 watt charger takes lot time charge,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Fabulous!,"Got it during Republic Day sale .This is my first iPhone and it’s amazing in-terms of quality and performance. Lacks night mode in camera which would have made this phone even more competitive. Battery life is okay it’s because of it’s LED display which is just awesome. Handy phone at 5.8” fullscreen display for one hand operations. Premium build and feel. Touch is simply unmatched to any-other brands it just flows. It come with a 5W charger which will take more than 2 hours to charge to 100%...
READ MORE",Apple Iphone Xs Space Grey 64 Gb,got republic day sale first iphone amazing interms quality performance lacks night mode camera would made phone even competitive battery life okay led display awesome handy phone 58 fullscreen display one hand operations premium build feel touch simply unmatched anyother brands flows come 5w charger take 2 hours charge 100 read,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Wonderful,"iPhone XS in this price range is great.
Some ppl will prefer iphone 11 over this due its battery & latest chip.
But XS is almost equal in performance with 11 & i will always prefer a less bezel oled display. Size of XS is just perfect for short hand ppl. 👍",Apple Iphone Xs Space Grey 64 Gb,iphone xs price range great ppl prefer iphone 11 due battery latest chip xs almost equal performance 11 always prefer less bezel oled display size xs perfect short hand ppl,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Terrific purchase,"Worth for spending money
It is equivalent to 11 pro
Battery last upto one day",Apple Iphone Xs Space Grey 64 Gb,worth spending money equivalent 11 pro battery last upto one day,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Highly recommended,Bought this phone in 2020. It’s an awesome value for money phone and had made me happy in every way possible.,Apple Iphone Xs Space Grey 64 Gb,bought phone 2020 awesome value money phone made happy every way possible,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Highly recommended,Great product go,Apple Iphone Xs Space Grey 64 Gb,great product go,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Great services 😊,"As i ordered my phone on 26th march but due to lockdown it took nearly two months as i got on 20th may, but inspite of these hurdles.. They comminicated well and at ladt i got the phone in an amazing condition without any damage to box too.. !
I am extremely happy as it was my first time to order phone on flipkart.",Apple Iphone Xs Space Grey 64 Gb,ordered phone 26th march due lockdown took nearly two months got 20th may inspite hurdles comminicated well ladt got phone amazing condition without damage box extremely happy first time order phone flipkart,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Simply awesome,"After about six months of ownership, and thorough usage during the lockdown, the following observations have been made:

1. All hardware materials are built to last long except the battery.

2. Wireless charging is a needlessly heat generating process. More show than go. Also device heats up during movie downloads.

3. Expensive but got it for 48k in a nice deal fron Flipkart.

4. Battery peak charging capability is about 93% in a few months. Really?

5. No real competitor with better value a...
READ MORE",Apple Iphone Xs Space Grey 64 Gb,six months ownership thorough usage lockdown following observations made 1 hardware materials built last long except battery 2 wireless charging needlessly heat generating process show go also device heats movie downloads 3 expensive got 48k nice deal fron flipkart 4 battery peak charging capability 93 months really 5 real competitor better value read,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Must buy!,"First of all,thanks to flipkart for providing me the original product of apple.
Coming to mobile,
Camera is excellent on daytime,it was ok on nyt
Processor is excellent
Battery is good for non-gamers
Sound is also good
OLED display makes a huge difference from iphone 11,thats why i prefered XS over 11
I was using iphone 6s and it is an excellent upgrade for me
Worth waiting for 1month since i ordered.
Thank you TruecomRetail and Flipkart.",Apple Iphone Xs Space Grey 64 Gb,first allthanks flipkart providing original product apple coming mobile camera excellent daytimeit ok nyt processor excellent battery good nongamers sound also good oled display makes huge difference iphone 11thats prefered xs 11 using iphone 6s excellent upgrade worth waiting 1month since ordered thank truecomretail flipkart,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Best in the market!,"Positives- Superb Potrait Mode, 4K front camera video recording, Steel body, Perfect handling, Dolby sound with Speaker on top as well.

Nothing as such negative but was expecting at least a adapter with high power instead of 5V adapter.",Apple Iphone Xs Space Grey 64 Gb,positives superb potrait mode 4k front camera video recording steel body perfect handling dolby sound speaker top well nothing negative expecting least adapter high power instead 5v adapter,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Classy product,It's been a whole day and still phone is on. Battery is really improved. And Camera quality is really Awesome. But price is really not worth it. I recommend it 5 star because of its Appearance. Good phone.,Apple Iphone Xs Space Grey 64 Gb,whole day still phone battery really improved camera quality really awesome price really worth recommend 5 star appearance good phone,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Great product,"Replaced with my IPhone-7 and let me tell you the positives first; Battery life, there’s a significant improvement 100%-0% took 8 hrs compared to IPhone-7s 4 hrs. Was little difficult initially without the Home button but that gave more screen space.. really loved it!! Better Camera, processor are the other positives.. THE BRAND NEW IPHONEXS ALSO HEATING UP WHILE CHARGING... like old models.. tad disappointed due to this..",Apple Iphone Xs Space Grey 64 Gb,replaced iphone7 let tell positives first battery life theres significant improvement 1000 took 8 hrs compared iphone7s 4 hrs little difficult initially without home button gave screen space really loved better camera processor positives brand new iphonexs also heating charging like old models tad disappointed due,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Just wow!,"First of all I would like to Thanks #Flipkart & #Mastercard for giving me such a wonderful Diwali gift as a part of MasterStroke Contest.

This latest product from Apple is no doubt a value for money. Its specifications may not be that much on the higher side as compared to other low budget Chinese Phones, but it gives you more than what is says. The 12MP + 12MP dual rear camera gives you a DSLR type photos. In low light also the quality of the pics are quite good as it has quad LED Flash Li...
READ MORE",Apple Iphone Xs Space Grey 64 Gb,first would like thanks flipkart mastercard giving wonderful diwali gift part masterstroke contest latest product apple doubt value money specifications may much higher side compared low budget chinese phones gives says 12mp 12mp dual rear camera gives dslr type photos low light also quality pics quite good quad led flash li read,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,4,Pretty good,thank you flipkart to given me the opportunity buy new iPhone,Apple Iphone Xs Space Grey 64 Gb,thank flipkart given opportunity buy new iphone,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Perfect product!,Amazing phone..handy phone..best phone ever from iphone,Apple Iphone Xs Space Grey 64 Gb,amazing phonehandy phonebest phone ever iphone,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Mind-blowing purchase,I have i phone 11 and now this xs i can clearly say the build and disply is far better than 11 .....its too good ...no one can beat iphones,Apple Iphone Xs Space Grey 64 Gb,phone 11 xs clearly say build disply far better 11 good one beat iphones,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Terrific purchase,"From SE 16GB to XS 64GB

Tremendous Move

Best Of IPhone

People who know me asked why you chose XS instead of 11

The reason is

Better Build Quality

Better Display

Better Compactness and Handiness

There’s Only Few Changes From 11Pro to XS Nothing Much

But It’s IPhone",Apple Iphone Xs Space Grey 64 Gb,se 16gb xs 64gb tremendous move best iphone people know asked chose xs instead 11 reason better build quality better display better compactness handiness theres changes 11pro xs nothing much iphone,Positive
https://www.flipkart.com/apple-iphone-xs-space-grey-64-gb/product-reviews/itmf944ees7rprte?pid=MOBF944E5FTGHNCR&lid=LSTMOBF944E5FTGHNCRW8IBDX&marketplace=FLIPKART,5,Simply awesome,Just awesome...best phone...,Apple Iphone Xs Space Grey 64 Gb,awesomebest phone,Neutral
